qname	tname	aai	qTax	tTax
NC.015780	NC.023613	85.69367816	Pimascovirales	Pimascovirales
NC.023613	NC.015780	86.07965116	Pimascovirales	Pimascovirales
NC.044944	NC.044955	86.33312102	Asfuvirales	Asfuvirales
NC.020852	NC.028093	86.36210046	Algavirales	Algavirales
NC.014789	NC.028093	86.36330275	Algavirales	Algavirales
SD.QD.2023.07.80.ultra.bin.15	SD.QD.2023.07.40.ultra.bin.3	86.43953488	Algavirales	Algavirales
NC.044946	NC.044942	86.46174497	Asfuvirales	Asfuvirales
NC.044945	NC.044941	86.47531646	Asfuvirales	Asfuvirales
NC.044946	NC.044955	86.60333333	Asfuvirales	Asfuvirales
NC.044944	NC.044941	86.60764331	Asfuvirales	Asfuvirales
NC.044946	NC.044947	86.64666667	Asfuvirales	Asfuvirales
NC.044945	NC.044955	86.67692308	Asfuvirales	Asfuvirales
NC.044945	NC.044951	86.70774194	Asfuvirales	Asfuvirales
NC.044945	NC.044947	86.71082803	Asfuvirales	Asfuvirales
NC.044944	NC.044947	86.86730769	Asfuvirales	Asfuvirales
NC.044954	NC.044943	86.94407895	Asfuvirales	Asfuvirales
NC.044947	NC.044946	86.95231788	Asfuvirales	Asfuvirales
NC.044944	NC.044951	87.18205128	Asfuvirales	Asfuvirales
NC.044955	NC.044946	87.18533333	Asfuvirales	Asfuvirales
NC.044945	NC.044948	87.21513158	Asfuvirales	Asfuvirales
NC.044953	NC.044946	87.23227848	Asfuvirales	Asfuvirales
NC.044945	NC.044952	87.28490566	Asfuvirales	Asfuvirales
NC.044945	NC.044949	87.31	Asfuvirales	Asfuvirales
NC.044943	NC.044946	87.34647887	Asfuvirales	Asfuvirales
NC.044950	NC.044944	87.35316456	Asfuvirales	Asfuvirales
NC.044946	NC.044941	87.43378378	Asfuvirales	Asfuvirales
NC.044944	NC.044948	87.46556291	Asfuvirales	Asfuvirales
NC.044953	NC.044944	87.47341772	Asfuvirales	Asfuvirales
NC.044944	NC.044949	87.51987179	Asfuvirales	Asfuvirales
NC.044944	NC.044952	87.53846154	Asfuvirales	Asfuvirales
NC.044945	NC.044950	87.64409938	Asfuvirales	Asfuvirales
NC.044943	NC.044944	87.65448276	Asfuvirales	Asfuvirales
NC.013804	NC.005336	87.65511811	Chitovirales	Chitovirales
NC.044948	NC.044944	87.67986577	Asfuvirales	Asfuvirales
NC.044948	NC.044946	87.70202703	Asfuvirales	Asfuvirales
NC.044949	NC.044946	87.7248366	Asfuvirales	Asfuvirales
NC.044950	NC.044946	87.73860759	Asfuvirales	Asfuvirales
NC.044941	NC.044946	87.7527027	Asfuvirales	Asfuvirales
NC.044949	NC.044944	87.76168831	Asfuvirales	Asfuvirales
NC.044952	NC.044946	87.77908497	Asfuvirales	Asfuvirales
NC.044942	NC.044946	87.81643836	Asfuvirales	Asfuvirales
NC.044944	NC.044950	87.83076923	Asfuvirales	Asfuvirales
NC.044946	NC.044951	87.84324324	Asfuvirales	Asfuvirales
NC.044950	NC.044945	87.845625	Asfuvirales	Asfuvirales
NC.044954	NC.044942	87.88	Asfuvirales	Asfuvirales
NC.044945	NC.044953	87.89685535	Asfuvirales	Asfuvirales
NC.044953	NC.044945	87.96415094	Asfuvirales	Asfuvirales
SD.QD.2020.06.15.bin.41	SD.QD.2023.07.40.normal.bin.17	87.97435897	Imitervirales	Pandoravirales
NC.044952	NC.044944	87.9974026	Asfuvirales	Asfuvirales
NC.044944	NC.044953	88.08653846	Asfuvirales	Asfuvirales
NC.044941	NC.044944	88.08675497	Asfuvirales	Asfuvirales
NC.044951	NC.044945	88.10266667	Asfuvirales	Asfuvirales
NC.044955	NC.044944	88.11589404	Asfuvirales	Asfuvirales
NC.044946	NC.044948	88.14344828	Asfuvirales	Asfuvirales
NC.044946	NC.044952	88.14899329	Asfuvirales	Asfuvirales
NC.044943	NC.044945	88.18881119	Asfuvirales	Asfuvirales
NC.044947	NC.044944	88.19006623	Asfuvirales	Asfuvirales
NC.005336	NC.013804	88.19745763	Chitovirales	Chitovirales
NC.044951	NC.044946	88.25608108	Asfuvirales	Asfuvirales
NC.044949	NC.044945	88.26387097	Asfuvirales	Asfuvirales
NC.044942	NC.044944	88.26554054	Asfuvirales	Asfuvirales
NC.044946	NC.044949	88.29	Asfuvirales	Asfuvirales
NC.044948	NC.044945	88.29324324	Asfuvirales	Asfuvirales
NC.044952	NC.044945	88.32516129	Asfuvirales	Asfuvirales
NC.044947	NC.044945	88.39533333	Asfuvirales	Asfuvirales
NC.044946	NC.044953	88.46688742	Asfuvirales	Asfuvirales
NC.044945	NC.044954	88.48141026	Asfuvirales	Asfuvirales
NC.055230	NC.006998	88.5109375	Chitovirales	Chitovirales
NC.044949	NC.044954	88.52119205	Asfuvirales	Asfuvirales
NC.044942	NC.044945	88.55958904	Asfuvirales	Asfuvirales
NC.044941	NC.044945	88.60666667	Asfuvirales	Asfuvirales
NC.044955	NC.044945	88.60805369	Asfuvirales	Asfuvirales
NC.044951	NC.044944	88.614	Asfuvirales	Asfuvirales
NC.044950	NC.044954	88.67564103	Asfuvirales	Asfuvirales
NC.044946	NC.044950	88.74172185	Asfuvirales	Asfuvirales
NC.044944	NC.044954	88.76730769	Asfuvirales	Asfuvirales
NC.044952	NC.044954	88.82565789	Asfuvirales	Asfuvirales
NC.044943	NC.044954	88.93958333	Asfuvirales	Asfuvirales
NC.044954	NC.044946	88.96842105	Asfuvirales	Asfuvirales
NC.044954	NC.044949	88.99	Asfuvirales	Asfuvirales
NC.044953	NC.044954	89.00573248	Asfuvirales	Asfuvirales
NC.044946	NC.044954	89.01854305	Asfuvirales	Asfuvirales
NC.055230	NC.001611	89.03502825	Chitovirales	Chitovirales
NC.055230	NC.003310	89.04812834	Chitovirales	Chitovirales
NC.044954	NC.044952	89.06533333	Asfuvirales	Asfuvirales
NC.044954	NC.044951	89.19527027	Asfuvirales	Asfuvirales
NC.044954	NC.044955	89.218	Asfuvirales	Asfuvirales
NC.044954	NC.044944	89.31513158	Asfuvirales	Asfuvirales
GCA.001995575.1.ViralProj357483	GCA.900205285.1.ASM90020528v1	89.37326203	Pimascovirales	Pimascovirales
NC.055230	NC.003391	89.39782609	Chitovirales	Chitovirales
NC.044951	NC.044954	89.44594595	Asfuvirales	Asfuvirales
NC.044954	NC.044947	89.53133333	Asfuvirales	Asfuvirales
NC.044942	NC.044954	89.56232877	Asfuvirales	Asfuvirales
NC.044954	NC.044941	89.70529801	Asfuvirales	Asfuvirales
NC.044948	NC.044954	89.70945946	Asfuvirales	Asfuvirales
NC.044947	NC.044954	89.77666667	Asfuvirales	Asfuvirales
GCA.900205285.1.ASM90020528v1	GCA.001995575.1.ViralProj357483	89.77837838	Pimascovirales	Pimascovirales
NC.044954	NC.044948	89.82094595	Asfuvirales	Asfuvirales
NC.044954	NC.044945	89.842	Asfuvirales	Asfuvirales
NC.044955	NC.044954	89.84832215	Asfuvirales	Asfuvirales
NC.044954	NC.044950	89.86953642	Asfuvirales	Asfuvirales
ZJ.NB.2021.05.15.bin.19	NC.014765	89.9104712	Algavirales	Algavirales
NC.044941	NC.044954	90.03733333	Asfuvirales	Asfuvirales
NC.044954	NC.044953	90.1013245	Asfuvirales	Asfuvirales
NC.009898	NC.009899	90.2537234	Algavirales	Algavirales
NC.055230	NC.004105	90.39468085	Chitovirales	Chitovirales
NC.014765	ZJ.NB.2021.05.15.bin.19	90.72539683	Algavirales	Algavirales
SD.QD.2023.07.40.normal.bin.17	SD.QD.2023.07.100.ultra.bin.1	91.08518519	Pandoravirales	Pandoravirales
NC.044949	NC.044943	91.10194805	Asfuvirales	Asfuvirales
NC.044950	NC.044943	91.15279503	Asfuvirales	Asfuvirales
NC.044952	NC.044943	91.2477707	Asfuvirales	Asfuvirales
NC.044950	NC.044942	91.83975155	Asfuvirales	Asfuvirales
NC.003310	NC.055230	91.90842697	Chitovirales	Chitovirales
NC.004105	NC.003391	91.91242604	Chitovirales	Chitovirales
NC.044951	NC.044943	91.9192053	Asfuvirales	Asfuvirales
NC.003391	NC.004105	92.10778443	Chitovirales	Chitovirales
NC.004105	NC.003310	92.15857988	Chitovirales	Chitovirales
NC.003391	NC.055230	92.42126437	Chitovirales	Chitovirales
SD.QD.2023.07.100.ultra.bin.1	SD.QD.2023.07.40.normal.bin.17	92.42358491	Pandoravirales	Pandoravirales
NC.044952	NC.044942	92.46153846	Asfuvirales	Asfuvirales
NC.044949	NC.044955	92.46428571	Asfuvirales	Asfuvirales
NC.001611	NC.055230	92.49512195	Chitovirales	Chitovirales
NC.004105	NC.055230	92.53756906	Chitovirales	Chitovirales
NC.009899	NC.009898	92.55210084	Algavirales	Algavirales
NC.004105	NC.001611	92.56707317	Chitovirales	Chitovirales
NC.044949	NC.044942	92.62193548	Asfuvirales	Asfuvirales
NC.023611	NC.021901	92.63333333	Pimascovirales	Pimascovirales
NC.006998	NC.055230	92.64505495	Chitovirales	Chitovirales
NC.003391	NC.006998	92.7300578	Chitovirales	Chitovirales
NC.044950	NC.044955	92.7509434	Asfuvirales	Asfuvirales
NC.003391	NC.003310	92.82235294	Chitovirales	Chitovirales
NC.003310	NC.003391	92.84411765	Chitovirales	Chitovirales
NC.028091	NC.014789	92.8675	Algavirales	Algavirales
NC.044945	NC.044946	92.86969697	Asfuvirales	Asfuvirales
NC.044952	NC.044947	92.88789809	Asfuvirales	Asfuvirales
NC.044949	NC.044947	92.92532468	Asfuvirales	Asfuvirales
NC.021901	NC.023611	92.9753012	Pimascovirales	Pimascovirales
NC.006998	NC.003391	92.98735632	Chitovirales	Chitovirales
NC.044953	NC.044951	93	Asfuvirales	Asfuvirales
NC.044949	NC.044941	93.01168831	Asfuvirales	Asfuvirales
NC.003310	NC.001611	93.0225	Chitovirales	Chitovirales
NC.044948	NC.044943	93.07284768	Asfuvirales	Asfuvirales
NC.044952	NC.044955	93.07806452	Asfuvirales	Asfuvirales
NC.044952	NC.044941	93.09872611	Asfuvirales	Asfuvirales
NC.044951	NC.044942	93.13552632	Asfuvirales	Asfuvirales
NC.044953	NC.044943	93.17073171	Asfuvirales	Asfuvirales
NC.044950	NC.044941	93.22298137	Asfuvirales	Asfuvirales
NC.044950	NC.044947	93.23899371	Asfuvirales	Asfuvirales
NC.028091	NC.020852	93.2454918	Algavirales	Algavirales
NC.044950	NC.044951	93.279375	Asfuvirales	Asfuvirales
NC.003310	NC.004105	93.30903614	Chitovirales	Chitovirales
SD.QD.2023.07.40.normal.bin.17	SD.QD.2023.07.60.normal.bin.5	93.36785714	Pandoravirales	Pandoravirales
NC.001611	NC.004105	93.376875	Chitovirales	Chitovirales
NC.044948	NC.044942	93.38157895	Asfuvirales	Asfuvirales
NC.044953	NC.044952	93.39444444	Asfuvirales	Asfuvirales
NC.028093	NC.014766	93.43318584	Algavirales	Algavirales
NC.004105	NC.006998	93.44127907	Chitovirales	Chitovirales
NC.044951	NC.044955	93.47152318	Asfuvirales	Asfuvirales
NC.044947	NC.044951	93.55827815	Asfuvirales	Asfuvirales
NC.044951	NC.044947	93.6589404	Asfuvirales	Asfuvirales
NC.003310	NC.006998	93.69824561	Chitovirales	Chitovirales
NC.006998	NC.001611	93.72738095	Chitovirales	Chitovirales
NC.044943	NC.044951	93.74513889	Asfuvirales	Asfuvirales
NC.044946	NC.044945	93.75220126	Asfuvirales	Asfuvirales
NC.044944	NC.044946	93.77735849	Asfuvirales	Asfuvirales
NC.044941	NC.044951	93.78866667	Asfuvirales	Asfuvirales
NC.007346	SRX803008.74.dc	93.7958209	Pandoravirales	Pandoravirales
NC.044943	NC.044952	93.81020408	Asfuvirales	Asfuvirales
NC.001611	NC.003310	93.81025641	Chitovirales	Chitovirales
NC.044953	NC.044942	93.82944785	Asfuvirales	Asfuvirales
NC.044951	NC.044941	93.854	Asfuvirales	Asfuvirales
NC.044955	NC.044951	93.88	Asfuvirales	Asfuvirales
NC.044953	NC.044949	93.93580247	Asfuvirales	Asfuvirales
NC.006998	NC.003310	93.93757225	Chitovirales	Chitovirales
NC.044943	NC.044949	94.00486111	Asfuvirales	Asfuvirales
NC.044948	NC.044952	94.13243243	Asfuvirales	Asfuvirales
NC.044941	NC.044949	94.14039735	Asfuvirales	Asfuvirales
NC.044941	NC.044952	94.15163399	Asfuvirales	Asfuvirales
NC.044952	NC.044948	94.17432432	Asfuvirales	Asfuvirales
NC.006998	NC.004105	94.17976879	Chitovirales	Chitovirales
NC.044942	NC.044951	94.23716216	Asfuvirales	Asfuvirales
NC.044947	NC.044952	94.25751634	Asfuvirales	Asfuvirales
NC.044950	NC.044948	94.26878981	Asfuvirales	Asfuvirales
NC.044948	NC.044955	94.29539474	Asfuvirales	Asfuvirales
NC.044947	NC.044949	94.29602649	Asfuvirales	Asfuvirales
NC.001611	NC.006998	94.29877301	Chitovirales	Chitovirales
NC.044955	NC.044949	94.322	Asfuvirales	Asfuvirales
NC.014789	NC.028091	94.35324675	Algavirales	Algavirales
NC.044952	NC.044951	94.37088608	Asfuvirales	Asfuvirales
NC.044952	NC.044953	94.39748428	Asfuvirales	Asfuvirales
NC.044955	NC.044952	94.45165563	Asfuvirales	Asfuvirales
NC.044948	NC.044947	94.47565789	Asfuvirales	Asfuvirales
NC.044943	NC.044950	94.53918919	Asfuvirales	Asfuvirales
NC.044942	NC.044949	94.56107383	Asfuvirales	Asfuvirales
NC.044949	NC.044948	94.60592105	Asfuvirales	Asfuvirales
NC.044948	NC.044951	94.67315436	Asfuvirales	Asfuvirales
NC.044950	NC.044952	94.70245399	Asfuvirales	Asfuvirales
SRX803008.74.dc	NC.007346	94.70516717	Pandoravirales	Pandoravirales
NC.044947	NC.044950	94.72792208	Asfuvirales	Asfuvirales
NC.014766	NC.028093	94.74570136	Algavirales	Algavirales
NC.044948	NC.044949	94.74705882	Asfuvirales	Asfuvirales
NC.044942	NC.044952	94.75167785	Asfuvirales	Asfuvirales
NC.003391	NC.001611	94.76107784	Chitovirales	Chitovirales
NC.044955	NC.044950	94.7620915	Asfuvirales	Asfuvirales
NC.044949	NC.044951	94.76580645	Asfuvirales	Asfuvirales
NC.044942	NC.044950	94.81854305	Asfuvirales	Asfuvirales
NC.044949	NC.044953	94.82848101	Asfuvirales	Asfuvirales
NC.044946	NC.044944	94.88441558	Asfuvirales	Asfuvirales
NC.044951	NC.044953	94.92352941	Asfuvirales	Asfuvirales
NC.044948	NC.044941	94.95263158	Asfuvirales	Asfuvirales
NC.044941	NC.044950	94.96258065	Asfuvirales	Asfuvirales
NC.001611	NC.003391	95.1	Chitovirales	Chitovirales
NC.044951	NC.044950	95.10324675	Asfuvirales	Asfuvirales
NC.044951	NC.044952	95.17337662	Asfuvirales	Asfuvirales
NC.020852	NC.028091	95.1776824	Algavirales	Algavirales
NC.044953	NC.044955	95.224375	Asfuvirales	Asfuvirales
NC.013288	NC.028092	95.26576577	Algavirales	Algavirales
NC.044953	NC.044941	95.26871166	Asfuvirales	Asfuvirales
NC.044948	NC.044950	95.29090909	Asfuvirales	Asfuvirales
NC.044945	NC.044944	95.29695122	Asfuvirales	Asfuvirales
NC.044953	NC.044948	95.31233766	Asfuvirales	Asfuvirales
NC.044947	NC.044948	95.36	Asfuvirales	Asfuvirales
NC.044955	NC.044948	95.39194631	Asfuvirales	Asfuvirales
NC.044951	NC.044949	95.47843137	Asfuvirales	Asfuvirales
NC.044950	NC.044953	95.49878049	Asfuvirales	Asfuvirales
NC.044952	NC.044950	95.590625	Asfuvirales	Asfuvirales
NC.044953	NC.044947	95.62360248	Asfuvirales	Asfuvirales
NC.044953	NC.044950	95.62682927	Asfuvirales	Asfuvirales
NC.044951	NC.044948	95.69103448	Asfuvirales	Asfuvirales
NC.028092	NC.013288	95.79321267	Algavirales	Algavirales
NC.044950	NC.044949	95.81317365	Asfuvirales	Asfuvirales
NC.044948	NC.044953	95.8794702	Asfuvirales	Asfuvirales
NC.044943	NC.044948	95.89787234	Asfuvirales	Asfuvirales
NC.044942	NC.044948	95.98965517	Asfuvirales	Asfuvirales
NC.023639	NC.014649	95.99347116	Imitervirales	Imitervirales
NC.044941	NC.044948	96.00402685	Asfuvirales	Asfuvirales
NC.014649	NC.023639	96.11659436	Imitervirales	Imitervirales
NC.044947	NC.044943	96.1408805	Asfuvirales	Asfuvirales
NC.044941	NC.044943	96.150625	Asfuvirales	Asfuvirales
NC.044955	NC.044943	96.21962025	Asfuvirales	Asfuvirales
NC.044952	NC.044949	96.24506173	Asfuvirales	Asfuvirales
NC.044944	NC.044945	96.32795031	Asfuvirales	Asfuvirales
NC.044949	NC.044952	96.34099379	Asfuvirales	Asfuvirales
NC.025412	NC.013756	96.35206074	Pimascovirales	Pimascovirales
NC.044943	NC.044953	96.47284768	Asfuvirales	Asfuvirales
SD.QD.2023.07.60.normal.bin.5	SD.QD.2023.07.40.normal.bin.17	96.54125	Pandoravirales	Pandoravirales
NC.044942	NC.044943	96.57051282	Asfuvirales	Asfuvirales
SD.QD.2023.07.80.normal.bin.18	SD.QD.2023.07.80.ultra.bin.7	96.67	Imitervirales	Imitervirales
NC.044949	NC.044950	96.70858896	Asfuvirales	Asfuvirales
NC.044947	NC.044953	96.84458599	Asfuvirales	Asfuvirales
NC.044942	NC.044953	96.97647059	Asfuvirales	Asfuvirales
NC.014789	NC.020852	97.02348178	Algavirales	Algavirales
NC.044941	NC.044953	97.06305732	Asfuvirales	Asfuvirales
NC.044955	NC.044953	97.07032258	Asfuvirales	Asfuvirales
NC.013756	NC.025412	97.10813187	Pimascovirales	Pimascovirales
NC.044943	NC.044942	97.30921053	Asfuvirales	Asfuvirales
NC.020852	NC.014789	97.40204082	Algavirales	Algavirales
SD.QD.2023.07.60.ultra.bin.7	SD.QD.2023.07.80.normal.bin.14	97.80689655	Imitervirales	Imitervirales
NC.044947	NC.044942	97.84197531	Asfuvirales	Asfuvirales
NC.044943	NC.044955	97.97733333	Asfuvirales	Asfuvirales
SD.QD.2020.06.15.bin.20	SD.QD.2023.07.60.normal.bin.5	98.08387097	Pandoravirales	Pandoravirales
NC.044943	NC.044941	98.1496732	Asfuvirales	Asfuvirales
NC.044955	NC.044942	98.22345679	Asfuvirales	Asfuvirales
NC.044941	NC.044942	98.36792453	Asfuvirales	Asfuvirales
NC.044943	NC.044947	98.58543046	Asfuvirales	Asfuvirales
SD.QD.2023.07.80.ultra.bin.7	SD.QD.2023.07.80.normal.bin.18	98.78837209	Imitervirales	Imitervirales
SD.QD.2023.07.80.normal.bin.14	SD.QD.2023.07.60.ultra.bin.7	99.04210526	Imitervirales	Imitervirales
SRX802963.53.dc	SRX802202.24.dc	99.09330986	Algavirales	Algavirales
NC.044942	NC.044955	99.09874214	Asfuvirales	Asfuvirales
NC.044941	NC.044955	99.11428571	Asfuvirales	Asfuvirales
ERX552277.13.dc	ERX552258.48.dc	99.23102041	Pandoravirales	Pandoravirales
ERX552302.24.dc	ERX552258.48.dc	99.26357759	Pandoravirales	Pandoravirales
NC.044942	NC.044947	99.38050314	Asfuvirales	Asfuvirales
NC.044947	NC.044955	99.44121212	Asfuvirales	Asfuvirales
NC.044941	NC.044947	99.46708075	Asfuvirales	Asfuvirales
NC.044947	NC.044941	99.46956522	Asfuvirales	Asfuvirales
NC.044942	NC.044941	99.51974522	Asfuvirales	Asfuvirales
SRX802202.24.dc	SRX802963.53.dc	99.54503546	Algavirales	Algavirales
NC.044955	NC.044941	99.6931677	Asfuvirales	Asfuvirales
ERX552302.24.dc	ERX552277.13.dc	99.7801214	Pandoravirales	Pandoravirales
ERX552277.13.dc	ERX552302.24.dc	99.80015175	Pandoravirales	Pandoravirales
NC.044955	NC.044947	99.83636364	Asfuvirales	Asfuvirales
NC.055165	NC.040612	99.93555556	Pimascovirales	Pimascovirales
GCA.004788555.1.ASM478855v1.genomic	NC.040612	99.93555556	Pimascovirales	Pimascovirales
NC.040612	NC.055165	99.93944444	Pimascovirales	Pimascovirales
NC.040612	GCA.004788555.1.ASM478855v1.genomic	99.93944444	Pimascovirales	Pimascovirales
SD.QD.2023.07.60.normal.bin.5	SD.QD.2020.06.15.bin.20	99.96333333	Pandoravirales	Pandoravirales
ERX552258.48.dc	ERX552277.13.dc	99.96342975	Pandoravirales	Pandoravirales
ERX552258.48.dc	ERX552302.24.dc	99.97472767	Pandoravirales	Pandoravirales
NC.044950	NC.044950	100	Asfuvirales	Asfuvirales
NC.001611	NC.001611	100	Chitovirales	Chitovirales
NC.014765	NC.014765	100	Algavirales	Algavirales
NC.014789	NC.014789	100	Algavirales	Algavirales
NC.055165	NC.055165	100	Pimascovirales	Pimascovirales
NC.055165	GCA.004788555.1.ASM478855v1.genomic	100	Pimascovirales	Pimascovirales
SRX802202.24.dc	SRX802202.24.dc	100	Algavirales	Algavirales
GCA.001654305.1.ViralProj323872.genomic	GCA.001654305.1.ViralProj323872.genomic	100	Pimascovirales	Pimascovirales
GCA.001654305.1.ViralProj323872.genomic	NC.030230	100	Pimascovirales	Pimascovirales
GCA.004788555.1.ASM478855v1.genomic	NC.055165	100	Pimascovirales	Pimascovirales
GCA.004788555.1.ASM478855v1.genomic	GCA.004788555.1.ASM478855v1.genomic	100	Pimascovirales	Pimascovirales
ZJ.NB.2021.05.15.bin.17	ZJ.NB.2021.05.15.bin.17	100	Imitervirales	Imitervirales
NC.029692	NC.029692	100	Pimascovirales	Pimascovirales
NC.029692	GCA.001602085.1.ViralProj316309.genomic	100	Pimascovirales	Pimascovirales
GCA.001602085.1.ViralProj316309.genomic	NC.029692	100	Pimascovirales	Pimascovirales
GCA.001602085.1.ViralProj316309.genomic	GCA.001602085.1.ViralProj316309.genomic	100	Pimascovirales	Pimascovirales
ERX552261.44.dc	ERX552261.44.dc	100	Algavirales	Algavirales
NC.035469	NC.035469	100	Chitovirales	Chitovirales
NC.020852	NC.020852	100	Algavirales	Algavirales
GCA.000874805.1.ViralProj31093.genomic	GCA.000874805.1.ViralProj31093.genomic	100	Pandoravirales	Pandoravirales
GCA.000874805.1.ViralProj31093.genomic	NC.011183	100	Pandoravirales	Pandoravirales
SD.QD.2020.06.15.bin.37	SD.QD.2020.06.15.bin.37	100	Algavirales	Algavirales
NC.040612	NC.040612	100	Pimascovirales	Pimascovirales
NC.030230	GCA.001654305.1.ViralProj323872.genomic	100	Pimascovirales	Pimascovirales
NC.030230	NC.030230	100	Pimascovirales	Pimascovirales
LN.DD.2021.06.15.bin.9	LN.DD.2021.06.15.bin.9	100	Pimascovirales	Pimascovirales
GCA.002826725.1.ASM282672v1.genomic	GCA.002826725.1.ASM282672v1.genomic	100	Pimascovirales	Pimascovirales
GCA.002826725.1.ASM282672v1.genomic	NC.038511	100	Pimascovirales	Pimascovirales
NC.038511	GCA.002826725.1.ASM282672v1.genomic	100	Pimascovirales	Pimascovirales
NC.038511	NC.038511	100	Pimascovirales	Pimascovirales
NC.055230	NC.055230	100	Chitovirales	Chitovirales
NC.021901	NC.021901	100	Pimascovirales	Pimascovirales
SD.QD.2023.07.80.ultra.bin.7	SD.QD.2023.07.80.ultra.bin.7	100	Imitervirales	Imitervirales
NC.013804	NC.013804	100	Chitovirales	Chitovirales
NC.038553	NC.038553	100	Algavirales	Algavirales
NC.038553	GCA.002827745.1.ASM282774v1.genomic	100	Algavirales	Algavirales
NC.015326	NC.015326	100	Pimascovirales	Pimascovirales
